Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
10751.8,March-1998,8678.3,flat,commercial,Center,irregular,4,8255,7,0.6079319930808302,1986,1997,street,58,1,5,NA,Yes,NA
10538.0,March-1984,5789.8,duplex,residential,Center,trapezoid,1,13163,9,0.6347709305973398,1971,1982,street,60,3,3,NA,Yes,NA
10957.3,May-1983,9879.1,open land,industrial,Center,irregular,4,21645,9,0.20255366936219554,1983,0,street,27,4,4,C,NA,NA
10159.1,November-2008,3830.9,flat,commercial,Outskirts,trapezoid,4,54930,8,0.27824488758943156,1997,2007,highway,32,4,3,NA,Yes,NA
17545.9,April-1981,1305.7,flat,commercial,Outskirts,trapezoid,5,54983,1,0.27994974373443327,1976,0,highway,15,1,5,NA,Yes,NA
10103.1,January-1984,3102.5,flat,residential,Center,rectangle,4,7929,5,0.3716074633427191,1970,1980,street,64,3,8,NA,No,NA
10277.0,September-2003,1221.7,flat,commercial,Center,trapezoid,4,7542,8,0.030670892866440647,1987,1995,alley,67,4,3,NA,No,NA
10425.2,August-1982,10502.5,flat,commercial,Border,trapezoid,4,30039,1,0.6570676461713516,1967,1977,street,82,2,8,NA,Yes,NA
9936.8,December-1976,3034.4,flat,residential,Center,rectangle,1,3521,10,0.2694273680637709,1959,1969,street,53,4,9,NA,No,NA
3242.7,March-1998,7710.1,villa,residential,Outskirts,rectangle,4,69302,4,0.16741833215974022,1985,1996,highway,8,5,1,NA,Yes,Yes
9944.4,December-1995,2679.8,open land,residential,Border,trapezoid,2,28330,3,0.060936408982112056,1980,0,highway,66,4,5,C,NA,NA
10664.9,June-1982,4220.5,duplex,residential,Center,trapezoid,1,14574,5,0.28990014696346655,1964,1974,alley,48,4,9,NA,Yes,NA
18236.9,April-1989,8020.5,flat,commercial,Center,irregular,4,24655,9,0.32685736978451574,1986,0,alley,69,3,4,NA,No,NA
10685.5,July-2002,5451.3,open land,industrial,Outskirts,rectangle,5,55256,1,0.43099381370456347,1994,0,highway,18,5,5,C,NA,NA
9380.7,March-1973,1370.1,duplex,residential,Border,rectangle,4,30308,7,0.7679531081372158,1956,1965,highway,32,5,9,NA,No,NA
3444.7,September-1978,7850.7,villa,residential,Center,rectangle,5,17346,8,0.49169081896899036,1970,0,street,21,1,2,NA,Yes, No
2682.3,December-1988,8091.4,villa,residential,Border,irregular,2,27621,1,0.8194385710924345,1969,1978,street,64,4,1,NA,Yes, No
9753.2,January-1990,7646.0,flat,residential,Outskirts,irregular,1,57093,4,0.26084168191476986,1978,1986,highway,22,3,3,NA,Yes,NA
3094.0,November-1973,10043.4,villa,residential,Border,trapezoid,3,24599,2,0.29816156330494015,1959,1968,street,17,2,10,NA,Yes,Yes
11361.2,February-2009,2186.3,open land,residential,Center,rectangle,1,15907,1,0.6333473713244585,2008,0,alley,52,4,1,F,NA,NA
2603.5,May-1988,6833.0,villa,residential,Border,rectangle,3,33553,9,0.10063282423026809,1971,1981,highway,72,1,3,NA,Yes,Yes
9880.0,June-1994,4895.8,duplex,commercial,Outskirts,trapezoid,1,69703,6,0.002434555372780034,1981,1992,highway,5,4,7,NA,No,NA
10032.5,April-1980,4627.7,villa,residential,Border,irregular,3,40251,8,0.14886299055665597,1974,0,highway,83,5,10,NA,Yes, No
10379.6,March-1987,9725.1,duplex,residential,Center,irregular,4,8907,3,0.7223367183672353,1977,1985,street,86,4,3,NA,No,NA
9781.6,May-1981,3762.7,flat,commercial,Outskirts,trapezoid,2,74502,9,0.03234389209555111,1979,0,highway,37,4,3,NA,Yes,NA
2829.8,August-2006,2665.7,villa,residential,Border,trapezoid,5,32240,3,0.6427846783467355,2000,0,street,44,2,3,NA,Yes, No
3118.0,February-1980,10733.3,villa,residential,Border,trapezoid,5,35938,4,0.8648453067801435,1965,1974,street,29,2,7,NA,Yes, No
11114.3,May-1982,8956.3,open land,commercial,Center,rectangle,2,13578,7,0.08225690194606927,1971,0,street,94,2,6,C,NA,NA
10849.9,July-2004,5277.7,open land,residential,Center,irregular,3,13626,9,0.16076002781419507,1993,0,street,80,3,10,F,NA,NA
10221.9,April-1971,4477.3,villa,residential,Outskirts,rectangle,2,62328,7,0.9513147125326112,1954,1964,highway,72,1,5,NA,Yes,Yes
2719.2,October-1989,6875.4,villa,residential,Border,irregular,2,35271,6,0.29739825819529986,1986,0,street,54,5,7,NA,Yes, No
10807.3,December-1982,7571.1,open land,commercial,Border,trapezoid,3,35003,7,0.6588070607811962,1976,0,street,33,4,8,F,NA,NA
10999.7,June-1972,7563.6,open land,residential,Center,rectangle,2,11642,9,0.3546741105378376,1955,0,street,57,5,4,F,NA,NA
2761.1,October-1986,6925.2,villa,residential,Outskirts,trapezoid,3,58039,1,0.30475811279679776,1977,0,highway,70,5,6,NA,Yes, No
10284.5,July-1986,3238.5,open land,commercial,Border,trapezoid,3,33098,10,0.24910012914797985,1971,0,highway,32,5,8,F,NA,NA
11378.5,June-1983,10798.4,open land,industrial,Center,trapezoid,2,22313,4,0.6607032355776522,1967,0,alley,68,5,7,C,NA,NA
9826.5,May-1982,7538.1,flat,commercial,Border,rectangle,2,33463,10,0.18237697265217045,1978,0,highway,38,3,10,NA,No,NA
10054.3,February-1974,1431.5,open land,residential,Border,rectangle,3,30367,8,0.9616211021356236,1961,0,street,42,4,8,C,NA,NA
10401.4,June-2000,4702.7,duplex,commercial,Outskirts,rectangle,1,68709,1,0.4576993114128166,1983,1991,highway,51,4,6,NA,Yes,NA
9818.2,November-1991,3029.5,duplex,residential,Border,rectangle,2,29080,3,0.09858795487632066,1990,0,street,43,3,9,NA,No,NA
9292.1,July-1974,3493.4,flat,residential,Border,irregular,2,27508,5,0.9971227501832879,1968,0,highway,38,1,8,NA,Yes,NA
10342.2,June-1970,7954.7,open land,commercial,Border,rectangle,4,21406,3,0.07869692805463702,1964,0,highway,33,2,4,C,NA,NA
11359.0,April-1981,9789.7,villa,residential,Center,irregular,4,11132,9,0.7719756354635905,1981,0,alley,56,3,9,NA,Yes, No
9892.5,March-1981,5295.6,open land,residential,Border,irregular,3,28959,8,0.8311352215726958,1969,0,highway,16,3,9,C,NA,NA
2282.8,May-1993,3128.8,villa,residential,Outskirts,irregular,1,59568,7,0.04238197040562641,1988,0,highway,90,5,5,NA,Yes,Yes
2590.5,November-1976,6504.2,villa,residential,Outskirts,irregular,1,56722,2,0.7058633975937744,1975,0,highway,33,5,4,NA,Yes,Yes
11071.3,March-1973,9115.3,open land,industrial,Center,rectangle,4,17978,10,0.9741720777583565,1961,0,street,83,2,6,F,NA,NA
9346.9,January-1984,1663.7,duplex,residential,Outskirts,irregular,1,70907,1,0.7166350987535401,1966,1977,highway,39,1,5,NA,Yes,NA
10204.9,December-1971,1077.2,duplex,residential,Center,trapezoid,4,25302,8,0.08973060047204151,1956,1966,street,35,4,8,NA,Yes,NA
3068.4,January-2009,9998.1,villa,residential,Outskirts,trapezoid,4,63298,7,0.6266743556371724,1998,2009,highway,39,1,1,NA,Yes, No
9957.3,March-1973,10593.2,duplex,residential,Border,rectangle,5,20981,3,0.45713733197776907,1973,0,street,79,1,4,NA,No,NA
18613.6,April-2000,1260.8,flat,commercial,Center,rectangle,1,5931,4,0.4755254006259282,1998,0,alley,75,2,5,NA,Yes,NA
9267.3,November-1976,3365.1,duplex,residential,Outskirts,irregular,2,58630,6,0.12713805629931862,1970,0,highway,94,4,3,NA,Yes,NA
11253.6,November-1992,9522.2,duplex,commercial,Center,rectangle,1,3768,10,0.3936806041590162,1973,1984,street,21,2,9,NA,Yes,NA
10476.4,March-2009,7581.9,flat,commercial,Center,irregular,5,6410,3,0.3140375856252211,2005,0,street,85,1,6,NA,No,NA
3637.5,August-1999,3560.0,villa,residential,Center,trapezoid,3,8355,5,0.8371748246404203,1998,0,alley,39,3,9,NA,Yes, No
10909.8,February-1997,11817.9,open land,industrial,Outskirts,rectangle,2,65843,8,0.9251724166693913,1982,0,highway,67,3,8,F,NA,NA
2909.5,October-1987,11375.3,villa,residential,Outskirts,irregular,2,65798,3,0.674014539324775,1980,0,highway,93,4,8,NA,Yes,Yes
2356.6,June-1970,5505.7,villa,residential,Outskirts,trapezoid,5,69092,3,0.3029424313729544,1957,1967,highway,66,4,2,NA,Yes, No
3159.3,November-2003,10471.1,villa,residential,Border,rectangle,2,24717,5,0.41609814485890073,1996,0,highway,78,1,3,NA,Yes,Yes
11452.4,July-1985,8218.0,open land,residential,Center,trapezoid,1,3463,1,0.77191403492966,1981,0,alley,33,3,9,F,NA,NA
10753.3,January-1996,3476.2,open land,commercial,Center,irregular,1,8083,7,0.6852564898380953,1986,0,alley,49,1,3,C,NA,NA
9874.4,October-1981,3701.8,duplex,residential,Outskirts,rectangle,3,61760,2,0.4852473638838247,1976,0,highway,58,2,6,NA,Yes,NA
11170.3,March-2007,5703.7,duplex,residential,Center,rectangle,4,22471,9,0.5257146134920014,1996,2004,street,3,4,2,NA,Yes,NA
3957.6,September-2000,11399.3,villa,residential,Center,rectangle,1,10882,9,0.3131317664415245,1983,1993,street,83,3,7,NA,Yes,Yes
3106.2,August-1981,1531.4,villa,residential,Center,irregular,2,9610,8,0.17181136189210566,1972,0,alley,0,4,9,NA,Yes,Yes
10456.8,July-1996,6316.0,open land,residential,Outskirts,trapezoid,1,67257,1,0.062365738895705625,1995,0,highway,73,4,7,F,NA,NA
10249.2,July-1983,6529.3,duplex,commercial,Outskirts,trapezoid,1,56719,5,0.45242264063131055,1964,1972,highway,20,5,7,NA,Yes,NA
4186.6,June-2005,11344.2,villa,residential,Center,rectangle,4,22901,8,0.011943498001213082,1997,0,alley,20,1,9,NA,Yes, No
11526.6,October-1976,11433.8,open land,industrial,Center,rectangle,3,6122,3,0.8054955190247143,1972,0,alley,60,2,5,F,NA,NA
10227.8,June-1999,6591.7,duplex,residential,Outskirts,trapezoid,4,54955,8,0.6654673176580451,1989,1999,highway,78,5,8,NA,Yes,NA
11010.0,January-1995,7188.8,flat,commercial,Center,trapezoid,1,12599,9,0.2930345375067023,1981,1989,street,46,5,10,NA,Yes,NA
9605.8,November-1977,6781.3,duplex,commercial,Border,trapezoid,5,25043,6,0.5713831701533856,1974,0,highway,75,1,5,NA,No,NA
2926.8,November-1994,3626.5,villa,residential,Center,irregular,4,9148,4,0.6123691801145162,1980,1990,street,55,1,2,NA,Yes, No
2813.7,June-1982,11498.9,villa,residential,Outskirts,irregular,2,64060,2,0.4919055384383807,1978,0,highway,34,1,4,NA,Yes,Yes
9391.4,August-1981,2286.6,duplex,commercial,Outskirts,trapezoid,5,53440,6,0.855427009426469,1962,1970,highway,68,2,6,NA,No,NA
10194.9,July-1999,1777.1,flat,residential,Center,trapezoid,4,21673,8,0.000697816595221501,1991,0,alley,13,1,8,NA,No,NA
11347.8,August-1988,10086.1,open land,residential,Center,trapezoid,4,21360,7,0.44406241346683073,1985,0,alley,3,1,3,C,NA,NA
9878.0,October-1977,2476.4,open land,industrial,Border,irregular,4,22536,7,0.10469081966098726,1975,0,street,33,3,8,F,NA,NA
2831.7,May-1996,6305.0,villa,residential,Outskirts,rectangle,3,59527,7,0.09641038685013603,1996,0,highway,98,3,3,NA,Yes,Yes
11182.5,January-1976,9385.7,open land,commercial,Center,irregular,5,11627,2,0.9425314549010109,1972,0,street,67,2,9,F,NA,NA
10300.9,December-1986,6700.7,open land,industrial,Outskirts,rectangle,2,51981,9,0.963745997791027,1968,0,highway,27,1,2,F,NA,NA
3041.3,November-1986,11662.0,villa,residential,Outskirts,rectangle,1,75146,5,0.8307582033023807,1974,1983,highway,79,1,10,NA,Yes, No
9896.5,March-2007,2263.2,flat,residential,Outskirts,rectangle,4,76540,3,0.7563221770338276,1992,2000,highway,88,2,5,NA,Yes,NA
9850.6,January-1973,1615.8,open land,residential,Border,trapezoid,2,33861,7,0.9620831186356977,1957,0,street,66,2,5,F,NA,NA
2544.4,August-1987,5343.5,villa,residential,Outskirts,rectangle,2,75101,8,0.3312778463953483,1985,0,highway,49,1,2,NA,Yes, No
10764.8,January-2000,9599.5,open land,industrial,Border,rectangle,5,34863,4,0.5045253903366552,1981,0,highway,54,1,10,F,NA,NA
11222.3,August-1999,4025.1,duplex,commercial,Center,rectangle,2,9456,2,0.8810456239684512,1998,0,alley,20,1,2,NA,Yes,NA
11317.7,January-1996,6331.4,duplex,commercial,Center,trapezoid,1,16661,3,0.47112821595323084,1990,0,alley,19,4,6,NA,Yes,NA
10708.6,June-1981,9401.5,flat,commercial,Center,trapezoid,4,17586,3,0.26226052021977175,1972,0,alley,48,1,10,NA,No,NA
10639.5,August-1981,8069.6,duplex,commercial,Center,trapezoid,3,25224,3,0.4997753335552335,1963,1974,street,31,3,4,NA,No,NA
10111.0,December-1993,9847.3,flat,commercial,Outskirts,irregular,5,55873,5,0.39083176891257954,1983,1991,highway,32,1,5,NA,Yes,NA
10769.4,February-1993,10127.0,open land,industrial,Outskirts,rectangle,2,57217,1,0.45485849956163604,1987,0,highway,48,3,10,C,NA,NA
18841.6,April-1985,1765.6,duplex,commercial,Center,rectangle,3,18724,4,0.7004651228918342,1975,1983,alley,54,5,9,NA,Yes,NA
2109.7,September-1994,2207.8,villa,residential,Border,irregular,5,24560,8,0.2347193619259479,1988,0,street,84,1,1,NA,Yes, No
11124.1,September-2004,2546.7,open land,industrial,Center,rectangle,1,4250,2,0.14104695604768958,1992,0,alley,39,2,1,F,NA,NA
3031.7,March-1981,9404.0,villa,residential,Outskirts,rectangle,4,54876,4,0.9774183199962058,1980,0,highway,97,2,8,NA,Yes,Yes
11443.9,February-2000,9025.2,open land,commercial,Center,irregular,4,11020,1,0.31221057985907363,1986,0,alley,46,5,3,C,NA,NA
9734.9,January-1973,6797.7,open land,industrial,Outskirts,irregular,2,69097,7,0.47360928813114045,1963,0,highway,60,4,2,C,NA,NA
10717.2,January-1994,9793.2,flat,residential,Center,irregular,4,18322,4,0.09536520108295099,1993,0,street,32,1,6,NA,Yes,NA
11496.8,February-1995,11651.6,duplex,commercial,Center,trapezoid,3,21726,4,0.658673353886192,1976,1987,alley,81,3,9,NA,Yes,NA
2409.6,January-1989,6921.0,villa,residential,Outskirts,irregular,4,71272,10,0.18261874806205924,1986,0,highway,98,2,7,NA,Yes,Yes
18931.2,April-1997,9305.6,flat,commercial,Center,rectangle,2,18727,10,0.12391215341273765,1986,1997,street,29,2,1,NA,Yes,NA
9951.6,May-1992,6333.4,duplex,residential,Border,rectangle,4,26145,10,0.43998947486895046,1978,1987,street,19,1,10,NA,No,NA
10248.4,September-2005,4030.8,flat,commercial,Outskirts,trapezoid,1,53327,4,0.766924302032525,1999,0,highway,58,5,6,NA,Yes,NA
2729.0,September-1987,3224.9,villa,residential,Outskirts,rectangle,5,76624,8,0.910372760309051,1984,0,highway,15,2,9,NA,Yes, No
10402.5,September-1976,8503.4,flat,commercial,Border,trapezoid,2,26047,4,0.5856123446809961,1972,0,street,20,5,3,NA,Yes,NA
3366.7,August-1980,4215.5,villa,residential,Center,rectangle,5,16217,4,0.3940492686126512,1963,1974,alley,73,4,4,NA,Yes, No
2787.3,September-1996,7474.6,villa,residential,Outskirts,irregular,4,79781,10,0.16036349217133827,1988,0,highway,0,3,6,NA,Yes,Yes
10052.2,August-2001,4909.2,flat,residential,Border,rectangle,5,39849,9,0.34799949717666545,1986,1995,street,86,3,2,NA,Yes,NA
2537.0,May-1978,4971.7,villa,residential,Outskirts,trapezoid,2,62734,6,0.962522116098215,1968,1979,highway,63,3,4,NA,Yes,Yes
17901.5,April-1986,8769.7,flat,commercial,Border,irregular,1,34148,5,0.8734160955929671,1967,1976,highway,26,5,4,NA,Yes,NA
10465.2,January-1972,11954.1,flat,commercial,Outskirts,trapezoid,1,76294,6,0.8207502407530181,1959,1968,highway,9,4,10,NA,Yes,NA
10182.7,November-1976,5220.7,flat,residential,Center,trapezoid,4,7385,5,0.7007891489746415,1970,0,street,41,4,6,NA,No,NA
2733.8,February-2000,10300.7,villa,residential,Border,irregular,1,26306,5,0.008695908750630643,1997,0,highway,66,1,3,NA,Yes,Yes
10895.0,May-1997,7918.8,flat,commercial,Center,rectangle,1,14962,3,0.9092130669303476,1988,0,alley,78,2,7,NA,No,NA
3602.3,October-1997,2879.1,villa,residential,Center,rectangle,4,10754,3,0.7186067764875196,1978,1988,street,21,4,1,NA,Yes,Yes
9625.4,May-1978,5630.9,flat,commercial,Outskirts,rectangle,1,52287,1,0.5521298921298616,1963,1974,highway,13,1,3,NA,No,NA
2580.3,July-1989,7925.5,villa,residential,Border,irregular,1,33124,8,0.28137599017487014,1984,0,street,22,1,3,NA,Yes, No
2799.2,February-1973,9977.3,villa,residential,Outskirts,rectangle,3,50736,3,0.28739224301013466,1962,1971,highway,78,3,8,NA,Yes, No
3028.4,October-2004,8247.4,villa,residential,Outskirts,trapezoid,4,52458,4,0.9118133182997906,1998,0,highway,57,2,5,NA,Yes, No
9633.8,October-1986,3567.0,duplex,commercial,Outskirts,trapezoid,1,55525,7,0.42151212914726854,1973,1981,highway,96,1,1,NA,Yes,NA
10196.1,June-1981,2091.9,open land,residential,Border,trapezoid,2,28231,2,0.8532672128959367,1963,0,street,26,3,7,F,NA,NA
9974.8,February-1972,4481.4,duplex,residential,Border,trapezoid,1,33804,1,0.1056676633384167,1961,1972,street,28,4,10,NA,Yes,NA
18904.9,April-2004,10856.5,open land,residential,Outskirts,trapezoid,3,78200,4,0.6030679068302257,1996,0,highway,4,5,3,F,NA,NA
3159.1,March-2005,9081.5,villa,residential,Outskirts,rectangle,2,61572,10,0.021569634631638523,1998,0,highway,12,3,5,NA,Yes, No
11079.1,December-1971,11420.4,duplex,residential,Center,trapezoid,5,21906,2,0.5306731209651091,1965,0,alley,45,3,1,NA,Yes,NA
10569.8,January-1990,7776.3,open land,commercial,Border,irregular,4,31474,2,0.5613211071367133,1978,0,highway,15,4,7,F,NA,NA
2856.4,January-1999,3173.9,villa,residential,Outskirts,rectangle,1,55015,7,0.3002529029797033,1986,1995,highway,36,5,6,NA,Yes,Yes
10673.3,July-1970,5397.8,duplex,residential,Center,rectangle,5,6788,7,0.7507348610344229,1970,0,street,15,1,6,NA,Yes,NA
9809.8,July-1974,4500.3,open land,residential,Outskirts,rectangle,2,72855,5,0.6326908181814225,1961,0,highway,97,1,6,C,NA,NA
9500.4,February-1974,6607.4,duplex,residential,Border,irregular,2,21178,3,0.2425613828064619,1968,0,street,37,3,10,NA,No,NA
2373.1,February-1976,2887.1,villa,residential,Border,irregular,3,21953,2,0.7653350333786231,1974,0,highway,4,5,10,NA,Yes, No
2515.3,May-1989,2114.6,villa,residential,Outskirts,rectangle,4,68286,8,0.04107692960104525,1974,1985,highway,61,3,7,NA,Yes,Yes
3499.7,August-2005,11452.9,villa,residential,Outskirts,trapezoid,4,58729,1,0.7667013901001803,2003,0,highway,42,5,6,NA,Yes, No
10637.6,December-1980,8320.0,open land,industrial,Border,trapezoid,4,24238,7,0.08723317541157594,1975,0,street,7,5,3,F,NA,NA
10207.5,November-1989,6033.3,flat,commercial,Outskirts,rectangle,2,54444,7,0.40262392496900645,1976,1985,highway,43,5,4,NA,Yes,NA
9878.0,November-2009,1693.1,duplex,commercial,Border,irregular,3,31354,10,0.7251759235816897,2000,0,highway,49,4,4,NA,Yes,NA
11126.8,April-1997,6012.0,villa,residential,Border,rectangle,5,20134,3,0.8894136782227273,1979,1990,street,1,1,9,NA,Yes,Yes
18807.2,April-2002,2218.2,open land,industrial,Center,rectangle,5,9402,7,0.4709550737961522,1986,0,street,26,3,4,C,NA,NA
10429.8,December-2002,1084.0,open land,commercial,Outskirts,rectangle,1,52648,9,0.8278852322817204,2000,0,highway,38,4,9,C,NA,NA
10422.5,November-1991,2062.7,open land,residential,Border,rectangle,4,23261,9,0.042238714774257224,1991,0,street,48,5,8,F,NA,NA
11127.6,January-1974,9381.5,flat,commercial,Center,rectangle,3,4425,7,0.8426748991748794,1962,1973,street,27,4,9,NA,Yes,NA
10658.4,October-1990,4206.7,flat,residential,Center,rectangle,4,20756,5,0.31152613650935823,1982,0,street,38,2,7,NA,Yes,NA
11143.0,February-2006,6858.3,duplex,residential,Center,trapezoid,2,14373,1,0.8479160170938573,1992,2003,alley,25,1,2,NA,Yes,NA
4345.6,January-1991,11389.6,villa,residential,Center,rectangle,4,14637,5,0.5251991916549237,1988,0,alley,6,5,9,NA,Yes, No
10403.9,November-2003,6790.3,open land,residential,Border,rectangle,1,33371,8,0.6710233132651084,1996,0,highway,82,2,8,C,NA,NA
10247.5,March-1973,4102.2,open land,industrial,Border,rectangle,3,29744,7,0.5350262272418566,1965,0,street,40,4,10,C,NA,NA
10228.8,August-1978,9422.2,open land,industrial,Outskirts,trapezoid,2,64599,3,0.6648543429662165,1971,0,highway,39,1,2,C,NA,NA
9921.6,February-2004,2785.2,flat,commercial,Outskirts,irregular,3,55851,2,0.706123060079174,2002,0,highway,13,1,7,NA,Yes,NA
9902.6,January-2008,1551.5,flat,residential,Outskirts,rectangle,5,65040,6,0.9987890363552702,1990,1998,highway,51,2,3,NA,Yes,NA
9993.1,May-1982,7501.5,flat,commercial,Border,rectangle,2,24672,5,0.2513930712428465,1967,1976,street,31,3,7,NA,No,NA
2482.3,May-1994,807.5,villa,residential,Outskirts,irregular,5,55753,4,0.6389300454970446,1979,1989,highway,17,5,9,NA,Yes,Yes
2413.7,November-1983,7212.0,villa,residential,Outskirts,irregular,5,61101,9,0.6925585818118918,1980,0,highway,22,1,4,NA,Yes, No
2621.2,February-2001,1679.4,villa,residential,Outskirts,trapezoid,3,71552,1,0.8077430377768139,1989,2000,highway,44,4,3,NA,Yes, No
9811.7,March-1993,1744.3,open land,industrial,Border,irregular,3,23790,3,0.09823175136578266,1977,0,highway,18,5,7,C,NA,NA
9454.1,September-2003,1679.2,duplex,residential,Border,irregular,1,36191,1,0.025752783241708377,1992,2001,street,64,4,8,NA,No,NA
10536.6,July-1975,9555.3,open land,residential,Border,rectangle,1,37499,5,0.7249368794299496,1968,0,highway,16,4,8,C,NA,NA
10128.7,July-1994,11637.0,duplex,commercial,Outskirts,trapezoid,3,69229,8,0.1471658860455587,1993,0,highway,99,2,8,NA,No,NA
3657.6,June-2002,4664.4,villa,residential,Center,rectangle,4,9768,5,0.6873693065442057,1986,1996,alley,58,1,9,NA,Yes, No
11168.0,November-2003,5865.8,flat,commercial,Center,trapezoid,5,7413,3,0.6163541559393485,1992,2003,street,16,3,8,NA,Yes,NA
9938.0,February-1970,7865.4,flat,commercial,Border,trapezoid,1,31998,5,0.450307677726032,1962,0,highway,33,2,8,NA,Yes,NA
2627.3,August-1996,6095.5,villa,residential,Border,trapezoid,1,26509,5,0.26583988887991183,1986,1996,highway,15,1,3,NA,Yes, No
2715.7,February-2000,2493.7,villa,residential,Outskirts,trapezoid,4,51480,1,0.23315797822127804,1988,1997,highway,16,1,8,NA,Yes,Yes
11333.1,October-2001,11155.2,flat,residential,Center,trapezoid,5,3565,8,0.7755480811917369,1989,1998,street,24,5,7,NA,Yes,NA
10137.8,September-1986,4185.2,duplex,commercial,Border,trapezoid,4,22218,1,0.2979427806807885,1980,0,highway,40,4,6,NA,Yes,NA
10583.1,July-2002,9983.5,flat,commercial,Border,trapezoid,5,33481,5,0.15816578501492007,1988,1997,highway,1,4,2,NA,Yes,NA
9759.6,September-1987,10841.5,duplex,residential,Border,irregular,5,38099,9,0.993467085492969,1972,1983,street,71,1,6,NA,No,NA
9728.7,September-1973,2115.7,flat,residential,Center,trapezoid,3,22938,5,0.4620003335447439,1956,1965,street,65,2,9,NA,No,NA
9926.5,December-1982,3470.4,duplex,commercial,Border,trapezoid,2,25982,9,0.2474592733926344,1974,0,highway,45,4,10,NA,Yes,NA
2227.6,May-1984,3903.0,villa,residential,Border,trapezoid,3,39412,6,0.203418179590654,1972,1982,highway,91,2,6,NA,Yes, No
9922.8,October-1978,7191.2,flat,residential,Outskirts,rectangle,5,60901,1,0.003907398340979973,1968,1977,highway,54,1,9,NA,Yes,NA
10994.9,December-2008,8614.9,open land,industrial,Outskirts,rectangle,5,61654,10,0.9908586775027324,2000,0,highway,60,5,8,F,NA,NA
10370.1,March-1988,9216.8,flat,residential,Center,irregular,5,11730,7,0.3628412503389975,1975,1986,street,3,4,5,NA,No,NA
10393.4,October-1991,1995.8,flat,residential,Center,irregular,4,11152,5,0.33217899040684784,1974,1982,alley,35,5,9,NA,Yes,NA
11288.0,March-1996,10263.3,open land,industrial,Center,irregular,5,2778,2,0.050316461853399996,1996,0,alley,96,4,3,F,NA,NA
10065.0,July-1984,9516.3,flat,commercial,Border,irregular,1,30181,6,0.1750509716988775,1966,1974,street,65,5,3,NA,Yes,NA
3413.4,July-1994,4445.5,villa,residential,Center,trapezoid,5,14458,1,0.8425873438268454,1979,1988,street,52,2,6,NA,Yes, No
3059.6,February-1996,11755.1,villa,residential,Outskirts,irregular,3,53360,1,0.11234603722288439,1990,0,highway,11,1,6,NA,Yes,Yes
3004.1,December-1973,10770.7,villa,residential,Border,rectangle,5,34040,8,0.18640382797401545,1973,0,street,32,2,1,NA,Yes, No
9426.7,September-2006,3315.3,duplex,residential,Border,irregular,5,27401,1,0.25371208519303645,1990,2000,highway,48,4,1,NA,No,NA
9857.5,July-1992,2618.8,flat,residential,Border,trapezoid,2,37508,2,0.8410263511224754,1973,1983,street,75,5,2,NA,Yes,NA
2812.5,August-1986,6825.5,villa,residential,Border,trapezoid,5,34842,5,0.38456156119064666,1984,0,highway,37,5,4,NA,Yes, No
2431.5,June-1993,1506.3,villa,residential,Outskirts,rectangle,2,77251,3,0.15695258652541044,1991,0,highway,66,2,4,NA,Yes, No
10563.4,September-1990,5820.9,open land,commercial,Outskirts,rectangle,1,65309,8,0.47716924291663654,1975,0,highway,20,4,9,C,NA,NA
9913.3,December-1992,6577.5,flat,commercial,Border,irregular,2,34064,9,0.5091902586782424,1977,1988,street,51,3,1,NA,Yes,NA
3489.2,December-1992,7991.1,villa,residential,Center,irregular,3,22054,10,0.2551616815999662,1986,0,street,27,5,2,NA,Yes,Yes
10341.9,May-2001,1818.5,flat,commercial,Center,rectangle,4,14069,10,0.5430584262464584,1984,1994,street,11,1,4,NA,No,NA
3040.0,May-1983,3750.6,villa,residential,Center,irregular,4,2403,5,0.1555448796038792,1969,1979,alley,50,1,7,NA,Yes,Yes
10603.2,January-1970,4101.7,open land,residential,Center,trapezoid,5,25104,8,0.6939597967494151,1964,0,street,18,2,3,C,NA,NA
3308.4,February-1974,2987.1,villa,residential,Center,trapezoid,1,18196,2,0.12367265152023321,1962,1972,alley,49,5,7,NA,Yes,Yes
2934.7,January-1994,2510.6,villa,residential,Center,irregular,2,5609,4,0.7281455406119576,1988,0,alley,73,1,1,NA,Yes, No
9943.1,October-1992,4470.0,open land,residential,Outskirts,irregular,2,57803,2,0.10891979158183351,1987,0,highway,67,3,4,F,NA,NA
10553.9,January-1987,6076.8,flat,commercial,Center,trapezoid,5,4711,8,0.20473516260091262,1976,1986,alley,71,4,10,NA,No,NA
9908.7,June-1977,9897.3,flat,commercial,Border,rectangle,1,29214,4,0.5172050251382893,1965,1975,highway,32,3,3,NA,No,NA
10364.4,August-1977,10799.3,flat,residential,Center,trapezoid,4,7911,3,0.2566261372182017,1966,1974,street,70,3,2,NA,No,NA
9609.1,June-1972,6371.7,flat,commercial,Outskirts,rectangle,5,59269,4,0.013339717444760146,1968,0,highway,92,3,10,NA,No,NA
9664.5,October-1972,7817.7,open land,industrial,Border,irregular,2,36470,9,0.1510361453374257,1957,0,highway,78,5,1,C,NA,NA
10295.3,March-1995,2880.8,open land,residential,Outskirts,rectangle,3,69693,10,0.26211860853236024,1988,0,highway,18,4,2,F,NA,NA
