Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
10030.3,May-1998,8309.9,duplex,residential,Outskirts,irregular,5,67940,8,0.5707546577317959,1996,0,highway,47,1,7,NA,Yes,NA
9831.2,March-1985,8132.7,open land,industrial,Outskirts,irregular,5,75577,1,0.024845933287077182,1966,0,highway,79,1,2,C,NA,NA
10947.2,July-1984,11267.2,duplex,commercial,Center,irregular,1,6242,5,0.3963580739738779,1984,0,alley,2,4,7,NA,No,NA
9535.5,July-2008,5336.6,duplex,residential,Border,irregular,1,36946,10,0.9153493030404389,2000,0,highway,19,2,2,NA,No,NA
3106.0,May-1988,11197.8,villa,residential,Border,rectangle,3,31837,6,0.2627722733242127,1972,1981,highway,62,4,10,NA,Yes, No
11483.6,February-1983,10632.9,open land,commercial,Center,rectangle,4,11738,9,0.9186640867508732,1971,0,alley,58,2,1,C,NA,NA
9974.6,November-1973,11932.2,duplex,commercial,Border,trapezoid,2,26801,9,0.46487936692948406,1965,0,highway,35,2,8,NA,No,NA
10317.9,September-2000,3905.0,flat,commercial,Border,rectangle,3,38884,10,0.7083185541890592,1999,0,street,28,2,2,NA,Yes,NA
10662.3,September-1970,6705.6,flat,residential,Center,trapezoid,1,6323,6,0.7923552955079619,1963,0,alley,31,4,6,NA,Yes,NA
9740.5,May-1970,1361.5,duplex,commercial,Center,irregular,3,4788,10,0.2698218538328919,1963,0,alley,61,3,3,NA,No,NA
9842.8,February-1987,1392.4,flat,commercial,Border,rectangle,1,23221,1,0.5876273780759206,1984,0,highway,35,2,3,NA,Yes,NA
2631.5,March-1977,7479.1,villa,residential,Border,trapezoid,3,20224,8,0.903353004170736,1977,0,highway,21,1,7,NA,Yes, No
10170.9,August-1979,3696.7,open land,commercial,Border,rectangle,3,27426,10,0.47508809185712464,1964,0,highway,51,4,9,C,NA,NA
9812.0,November-1981,8275.7,duplex,commercial,Outskirts,rectangle,3,68027,7,0.18515088357826914,1962,1971,highway,54,2,3,NA,No,NA
11630.9,March-2001,10904.7,flat,commercial,Center,rectangle,5,25362,3,0.9858061680699793,1989,1998,street,4,3,3,NA,Yes,NA
9842.4,January-2001,7059.0,flat,residential,Outskirts,irregular,5,67112,4,0.8683788258315838,1989,2000,highway,12,5,10,NA,No,NA
9972.8,November-2000,10682.0,flat,residential,Border,trapezoid,5,38352,5,0.39372674468759006,1981,1991,highway,29,1,10,NA,No,NA
2377.8,December-1999,3390.1,villa,residential,Border,irregular,4,39493,3,0.8611802791588498,1987,1995,highway,45,2,5,NA,Yes, No
9469.5,January-1982,2039.5,flat,commercial,Outskirts,trapezoid,3,57919,6,0.44856814056550853,1965,1975,highway,30,5,9,NA,No,NA
18426.0,April-1988,3294.2,flat,commercial,Center,rectangle,4,5562,4,0.3502174153961033,1977,1987,street,14,5,8,NA,No,NA
9636.6,August-1989,3486.3,flat,commercial,Border,trapezoid,4,26537,6,0.2274225969185627,1971,1981,street,22,3,2,NA,No,NA
10630.8,January-1999,11752.1,duplex,commercial,Border,trapezoid,1,30927,3,0.004084045084079446,1985,1996,highway,12,2,3,NA,Yes,NA
3172.6,October-2002,9889.4,villa,residential,Border,trapezoid,3,39309,7,0.5762086643020382,1984,1994,highway,98,5,10,NA,Yes,Yes
3727.0,December-2003,6033.4,villa,residential,Center,trapezoid,4,19450,3,0.3363141200207891,1987,1995,street,0,4,4,NA,Yes, No
10562.5,August-1999,1449.0,flat,residential,Center,rectangle,1,21453,8,0.7742077744153052,1995,0,alley,70,2,3,NA,Yes,NA
2468.5,February-2009,2865.8,villa,residential,Border,irregular,5,24876,7,0.5944899938918748,1991,1999,highway,53,4,8,NA,Yes, No
17428.4,April-1980,8155.0,flat,residential,Outskirts,irregular,2,56060,4,0.10545075235032242,1965,1976,highway,80,5,3,NA,Yes,NA
17144.2,April-1977,1206.3,duplex,residential,Border,rectangle,2,22634,4,0.9987147745316572,1964,1974,street,96,1,8,NA,No,NA
10651.0,September-2009,6046.5,open land,residential,Outskirts,trapezoid,1,70841,2,0.25430450147444794,1999,0,highway,2,4,9,C,NA,NA
10255.6,January-1971,10046.8,open land,residential,Border,trapezoid,4,25326,8,0.5007360919936857,1966,0,highway,40,2,10,C,NA,NA
10945.4,December-1983,6514.7,open land,industrial,Center,irregular,2,4343,7,0.8242472244607211,1978,0,alley,31,4,10,C,NA,NA
9260.9,March-1989,1532.5,flat,commercial,Border,irregular,4,23169,9,0.15018989770809188,1985,0,street,35,3,3,NA,No,NA
3158.4,May-2000,11209.8,villa,residential,Outskirts,trapezoid,4,68887,10,0.6731532463926247,1984,1994,highway,21,1,2,NA,Yes,Yes
9143.5,November-1982,1712.1,duplex,residential,Outskirts,trapezoid,2,63361,7,0.8239494679109776,1972,1981,highway,59,2,2,NA,No,NA
10749.0,May-2002,9788.3,flat,commercial,Outskirts,rectangle,1,54793,2,0.4429263359882779,1997,0,highway,23,3,8,NA,Yes,NA
18196.9,April-2004,10222.0,flat,residential,Border,rectangle,4,24013,3,0.301168417353293,1994,2004,highway,7,5,8,NA,No,NA
2925.1,March-1973,8285.8,villa,residential,Border,rectangle,1,30431,7,0.38376384937761276,1955,1965,street,32,2,8,NA,Yes,Yes
10256.4,January-1991,11060.4,open land,residential,Outskirts,irregular,3,75459,8,0.9242777475380397,1990,0,highway,91,1,9,C,NA,NA
10292.4,July-1973,9011.0,open land,residential,Outskirts,trapezoid,4,73927,2,0.5484981630314314,1971,0,highway,80,5,3,C,NA,NA
10649.4,April-1990,7119.9,villa,residential,Outskirts,rectangle,3,55269,7,0.04116378766296447,1989,0,highway,89,4,8,NA,Yes, No
9731.2,August-1971,816.7,duplex,commercial,Border,trapezoid,5,25930,5,0.618793471087133,1970,0,street,96,2,9,NA,Yes,NA
10224.4,September-1974,11590.4,duplex,commercial,Border,irregular,2,29247,6,0.9592465824011926,1971,0,highway,56,4,6,NA,Yes,NA
9662.1,September-1981,3162.9,duplex,residential,Outskirts,rectangle,4,53827,4,0.2971895016770899,1969,1978,highway,74,1,5,NA,Yes,NA
10382.7,December-1980,8425.5,duplex,residential,Border,rectangle,1,30623,7,0.8264982237252765,1977,0,street,20,2,5,NA,Yes,NA
9802.8,February-1995,11191.2,flat,commercial,Outskirts,irregular,5,62469,6,0.13122764178907453,1978,1989,highway,28,1,5,NA,No,NA
10037.4,July-1992,7696.6,flat,commercial,Border,rectangle,5,31314,3,0.2614578317035682,1973,1981,street,47,1,5,NA,No,NA
11181.5,June-2003,1349.6,open land,commercial,Center,trapezoid,3,14694,6,0.34187258722429537,1994,0,street,5,2,9,F,NA,NA
9792.6,January-1994,8223.1,duplex,residential,Outskirts,irregular,5,80154,1,0.40176188242493915,1988,0,highway,48,4,6,NA,No,NA
3617.0,July-1995,2906.1,villa,residential,Center,rectangle,3,8201,9,0.8641933457073324,1986,0,alley,37,1,10,NA,Yes,Yes
8927.6,December-1988,990.7,duplex,residential,Border,irregular,2,25970,3,0.7435038519539421,1986,0,highway,94,2,4,NA,No,NA
10036.0,August-1977,868.7,duplex,commercial,Border,rectangle,2,39178,4,0.7980863363322483,1970,0,street,43,3,6,NA,Yes,NA
2492.3,August-1991,2432.1,villa,residential,Outskirts,rectangle,3,56354,10,0.11839288986238272,1990,0,highway,39,4,1,NA,Yes, No
10298.0,September-2005,8623.7,duplex,commercial,Border,rectangle,5,27468,5,0.572049330202846,1988,1997,highway,83,3,10,NA,No,NA
11184.5,February-1974,8669.0,open land,residential,Center,rectangle,1,3310,3,0.15994480959090474,1973,0,alley,11,2,3,C,NA,NA
11340.5,June-2005,4152.3,open land,commercial,Center,irregular,2,9659,3,0.0003257479573299804,2005,0,alley,35,4,10,F,NA,NA
10671.9,February-1995,11855.8,duplex,residential,Outskirts,rectangle,5,65679,8,0.7770554996593089,1990,0,highway,68,5,2,NA,Yes,NA
11366.3,March-1999,5065.2,open land,residential,Center,rectangle,1,8641,4,0.2186891949370886,1985,0,alley,62,4,10,F,NA,NA
9631.4,August-1981,8681.5,duplex,residential,Outskirts,trapezoid,1,66243,3,0.18591977021359796,1980,0,highway,45,1,3,NA,No,NA
10994.0,October-2003,11103.5,open land,residential,Border,rectangle,4,35839,7,0.8195163744933137,1993,0,highway,26,1,9,F,NA,NA
9753.7,October-2004,10217.9,flat,commercial,Outskirts,irregular,1,58379,7,0.10937999754463046,1998,0,highway,98,4,2,NA,No,NA
10373.8,December-1989,6408.8,open land,industrial,Border,irregular,4,36549,3,0.05239716461543997,1982,0,street,18,5,10,C,NA,NA
10172.2,June-1994,5607.5,open land,commercial,Border,irregular,1,25054,4,0.34496363483960624,1992,0,highway,68,2,5,F,NA,NA
10505.8,February-2007,11698.5,open land,industrial,Border,irregular,3,27387,8,0.02362535595230375,1991,0,street,73,3,2,C,NA,NA
9859.5,December-1972,10655.4,flat,residential,Border,irregular,4,32810,10,0.4650817439529844,1953,1963,street,7,1,8,NA,Yes,NA
2479.7,December-1996,838.2,villa,residential,Outskirts,rectangle,4,57941,6,0.004865346083292588,1989,0,highway,18,1,8,NA,Yes, No
10196.9,February-2001,1498.4,duplex,commercial,Center,irregular,2,4222,8,0.6987868564465974,1994,0,street,24,3,4,NA,No,NA
2868.2,September-1972,11530.5,villa,residential,Outskirts,irregular,1,54741,3,0.45603308691871136,1962,1970,highway,32,5,9,NA,Yes,Yes
10644.8,April-1971,9345.8,villa,residential,Border,trapezoid,1,32724,4,0.9432169562775631,1953,1964,highway,89,5,10,NA,Yes,Yes
19437.7,April-1982,11564.4,open land,industrial,Center,rectangle,2,3686,2,0.9394605882090473,1969,0,alley,64,5,6,C,NA,NA
3154.1,February-2002,9998.3,villa,residential,Border,trapezoid,2,39001,10,0.4750480849105395,1992,2003,street,10,1,3,NA,Yes, No
9422.4,March-1990,5649.3,duplex,residential,Outskirts,irregular,4,79155,6,0.5473492562032574,1971,1980,highway,0,1,7,NA,No,NA
11371.1,May-1977,9696.8,open land,commercial,Center,trapezoid,5,23276,7,0.6182272199634109,1958,0,alley,77,3,5,F,NA,NA
10512.8,April-1985,2933.6,villa,residential,Border,rectangle,3,29674,2,0.2399334195357481,1968,1976,street,80,2,8,NA,Yes,Yes
2712.9,February-1994,3888.5,villa,residential,Outskirts,trapezoid,3,68886,6,0.2087217802644199,1977,1988,highway,30,4,6,NA,Yes,Yes
9071.3,May-1991,2543.8,flat,residential,Outskirts,irregular,4,53732,2,0.27506226484899454,1984,0,highway,76,4,4,NA,No,NA
9860.7,June-1972,4904.2,duplex,commercial,Border,trapezoid,2,25848,9,0.10768826336483917,1959,1968,highway,26,4,7,NA,Yes,NA
9739.5,October-2001,4538.8,flat,commercial,Border,rectangle,5,25303,6,0.098075101090353,1988,1997,highway,59,3,2,NA,No,NA
18435.0,April-1974,7357.5,open land,residential,Border,rectangle,5,36418,10,0.6356401532066845,1974,0,street,10,1,10,F,NA,NA
2335.3,May-1975,5674.7,villa,residential,Border,irregular,1,21776,4,0.7137558229705829,1971,0,highway,73,4,6,NA,Yes,Yes
9259.1,October-1992,1710.7,flat,residential,Border,irregular,4,34323,2,0.1137124297581319,1989,0,street,95,5,9,NA,No,NA
10433.8,August-2000,8489.5,open land,industrial,Outskirts,irregular,3,66013,1,0.9176198928191297,1985,0,highway,62,3,5,F,NA,NA
9602.5,August-1970,4009.1,open land,industrial,Outskirts,irregular,5,66040,10,0.42712479531301606,1967,0,highway,98,4,5,F,NA,NA
10808.7,April-1979,6579.1,villa,residential,Outskirts,rectangle,5,55654,8,0.3281220475098987,1978,0,highway,17,5,4,NA,Yes,Yes
10347.0,December-2004,2671.1,open land,commercial,Border,rectangle,1,28556,9,0.003985256468470033,1988,0,highway,52,5,6,C,NA,NA
2638.0,March-1972,3124.6,villa,residential,Outskirts,rectangle,5,75829,2,0.34098266524323884,1957,1965,highway,54,5,9,NA,Yes,Yes
17987.3,April-1995,6695.6,duplex,residential,Outskirts,trapezoid,4,80494,3,0.2717101594909147,1980,1988,highway,50,3,6,NA,Yes,NA
2940.7,June-1970,10574.3,villa,residential,Outskirts,trapezoid,5,75729,9,0.07427603072407851,1967,0,highway,28,4,7,NA,Yes,Yes
2634.5,July-1995,6156.9,villa,residential,Border,irregular,1,21605,5,0.7813211239343462,1987,0,highway,67,5,4,NA,Yes,Yes
11655.1,January-1999,11135.3,open land,residential,Center,rectangle,2,3068,1,0.0568068212366466,1987,0,street,67,3,10,F,NA,NA
10367.8,June-1982,1699.8,flat,commercial,Center,trapezoid,2,3102,9,0.5250852968822453,1972,1981,street,49,4,3,NA,Yes,NA
3768.2,May-2008,8400.5,villa,residential,Center,irregular,1,12539,3,0.04176665762042009,2005,0,alley,46,3,3,NA,Yes,Yes
9840.1,January-1979,8171.9,flat,residential,Outskirts,trapezoid,5,79526,8,0.1454691853678577,1963,1973,highway,39,1,10,NA,Yes,NA
10211.5,October-2005,9544.3,flat,residential,Border,trapezoid,2,24147,10,0.5271739899867839,1993,2003,highway,32,3,1,NA,Yes,NA
9875.7,June-1974,10715.6,duplex,residential,Border,irregular,4,30284,10,0.23980672047715812,1964,1974,street,66,2,4,NA,Yes,NA
9287.5,February-1974,2638.2,duplex,residential,Outskirts,irregular,4,58813,10,0.8719593971587889,1973,0,highway,64,1,8,NA,Yes,NA
10120.2,December-1984,4713.0,open land,commercial,Border,rectangle,2,21545,9,0.9256104104059613,1983,0,highway,83,1,2,C,NA,NA
10762.8,January-1976,6982.4,duplex,commercial,Center,rectangle,2,22661,1,0.8987671942185934,1962,1970,street,12,4,2,NA,No,NA
11273.3,February-1984,6628.8,open land,industrial,Center,rectangle,4,10154,6,0.6917751974861537,1981,0,alley,40,5,1,C,NA,NA
11194.3,July-1982,11779.2,duplex,residential,Center,rectangle,4,16768,1,0.7399361293516935,1973,0,street,77,2,6,NA,Yes,NA
2173.2,December-1974,1495.4,villa,residential,Border,trapezoid,1,39244,7,0.4985233357784894,1959,1969,highway,2,4,3,NA,Yes, No
3042.8,July-1988,1034.4,villa,residential,Center,irregular,3,6487,2,0.9439006754676222,1980,0,street,47,5,9,NA,Yes, No
10384.2,September-1989,5033.3,flat,commercial,Border,rectangle,4,35603,5,0.5080274746112892,1972,1982,street,26,3,10,NA,Yes,NA
10989.3,September-2003,11930.6,flat,residential,Center,irregular,3,7956,4,0.768304655223793,2003,0,street,72,1,9,NA,Yes,NA
2796.1,November-1985,8968.1,villa,residential,Outskirts,trapezoid,2,50143,2,0.8888956896170478,1972,1980,highway,63,1,10,NA,Yes, No
11469.7,May-2003,9105.0,duplex,commercial,Center,rectangle,2,16696,4,0.7655562097901146,1985,1994,street,15,2,4,NA,Yes,NA
18491.7,April-1995,8704.6,duplex,commercial,Center,irregular,1,9080,1,0.04708414995775234,1988,0,street,23,2,9,NA,No,NA
10036.4,September-1998,8576.0,duplex,commercial,Outskirts,irregular,4,72395,5,0.41870227787900316,1998,0,highway,29,3,8,NA,No,NA
10805.6,April-2006,5010.1,villa,residential,Outskirts,trapezoid,2,72915,5,0.868651206207817,1994,2002,highway,64,3,9,NA,Yes,Yes
11236.5,May-1989,8290.1,open land,residential,Center,irregular,4,18124,4,0.7382999255526475,1981,0,street,8,5,5,F,NA,NA
11437.6,November-2001,10875.0,duplex,commercial,Center,trapezoid,3,24281,9,0.9851162439703511,1984,1995,street,46,2,10,NA,Yes,NA
10138.1,April-1971,2850.0,villa,residential,Outskirts,irregular,5,60557,7,0.2537678210540125,1959,1970,highway,7,5,10,NA,Yes,Yes
9240.1,December-1976,2492.0,flat,residential,Border,trapezoid,3,25691,10,0.7590847949062568,1957,1966,highway,10,5,9,NA,No,NA
11513.6,February-1995,5637.6,open land,industrial,Center,rectangle,5,11808,5,0.8033033241104389,1977,0,alley,1,5,9,C,NA,NA
2756.8,December-1976,6519.1,villa,residential,Border,trapezoid,1,28826,7,0.6153963267208107,1975,0,street,22,3,6,NA,Yes, No
10582.7,October-1994,2684.9,flat,commercial,Center,irregular,1,6693,7,0.48573577786951283,1985,0,street,17,5,10,NA,Yes,NA
9542.7,November-1976,2816.8,duplex,residential,Outskirts,trapezoid,3,74448,6,0.7653433465332662,1974,0,highway,86,3,1,NA,Yes,NA
10522.5,May-1999,7763.4,flat,commercial,Border,rectangle,4,27921,4,0.4512464198787445,1990,0,street,72,2,5,NA,Yes,NA
10469.6,January-1992,6068.7,duplex,residential,Center,trapezoid,5,9739,8,0.9872607821754614,1982,1991,street,52,2,8,NA,No,NA
9030.4,August-1974,1371.7,duplex,residential,Outskirts,rectangle,3,74823,7,0.5414086807311745,1957,1966,highway,65,1,2,NA,No,NA
3042.3,September-2003,7883.7,villa,residential,Border,trapezoid,4,26427,8,0.1605885334055127,2003,0,highway,60,3,7,NA,Yes,Yes
3125.1,July-1988,864.8,villa,residential,Center,rectangle,3,4952,3,0.3877022006858688,1982,0,street,96,3,10,NA,Yes, No
3184.9,December-1972,9302.0,villa,residential,Center,irregular,3,15546,6,0.8376349830060533,1965,0,street,84,4,6,NA,Yes, No
3918.8,March-1982,9524.3,villa,residential,Center,rectangle,2,12281,10,0.8810570267505844,1966,1975,alley,27,4,3,NA,Yes,Yes
3536.5,October-1987,11903.2,villa,residential,Center,irregular,3,22239,2,0.2580387309616513,1985,0,street,41,2,2,NA,Yes, No
10439.3,March-1991,2052.4,flat,commercial,Center,trapezoid,2,8812,1,0.16595150693132787,1991,0,street,19,5,7,NA,No,NA
3079.2,March-1983,1780.7,villa,residential,Center,irregular,3,17253,2,0.9315098270619747,1966,1974,alley,47,4,10,NA,Yes, No
2808.2,August-2006,5286.3,villa,residential,Border,irregular,3,35893,10,0.7995081852532575,2002,0,street,76,3,6,NA,Yes,Yes
10602.9,August-1982,2924.4,flat,commercial,Center,rectangle,3,8378,1,0.6427566064996557,1969,1977,street,83,4,2,NA,Yes,NA
11334.5,March-1980,9580.7,open land,commercial,Center,rectangle,3,8132,1,0.10851763644724621,1964,0,alley,81,1,8,C,NA,NA
9816.5,October-1999,1919.0,flat,commercial,Outskirts,rectangle,2,51494,3,0.44469878586688505,1987,1998,highway,0,3,8,NA,No,NA
2427.7,May-1994,6569.1,villa,residential,Outskirts,irregular,5,59488,8,0.6047903747122173,1981,1992,highway,54,2,4,NA,Yes, No
9818.8,December-2006,3192.1,open land,residential,Border,irregular,1,24451,7,0.12364323890640061,1991,0,street,99,3,1,C,NA,NA
10176.2,May-1987,9956.5,flat,commercial,Outskirts,rectangle,3,67243,9,0.38636149927913266,1968,1978,highway,4,4,9,NA,No,NA
18342.7,April-2007,6050.1,flat,commercial,Outskirts,rectangle,4,75476,1,0.9110971209342442,2002,0,highway,77,4,1,NA,Yes,NA
10264.2,January-1998,5300.3,duplex,residential,Border,trapezoid,4,36004,7,0.8606473112975755,1996,0,street,73,3,6,NA,Yes,NA
10786.7,March-1979,3539.7,open land,commercial,Center,irregular,5,16740,4,0.09314128699307045,1964,0,alley,52,2,9,F,NA,NA
10743.7,October-1985,11453.6,open land,commercial,Border,irregular,1,24343,1,0.29097947897103715,1967,0,street,28,4,2,F,NA,NA
3784.3,December-2005,10458.5,villa,residential,Center,irregular,4,21243,4,0.12609053423633265,1994,2004,street,25,3,1,NA,Yes,Yes
9775.4,February-1972,10195.8,flat,commercial,Outskirts,rectangle,4,65873,9,0.2544804754973915,1969,0,highway,92,2,9,NA,No,NA
17944.2,April-1974,1912.9,open land,industrial,Border,rectangle,5,32980,9,0.7648088982918146,1967,0,street,22,3,7,C,NA,NA
10288.2,June-1990,8263.2,duplex,residential,Border,trapezoid,5,30796,4,0.9002247647356229,1986,0,street,84,2,2,NA,Yes,NA
3288.8,November-2007,8880.4,villa,residential,Border,trapezoid,1,24912,4,0.17155620731668508,1999,0,street,90,5,4,NA,Yes,Yes
10413.8,July-1970,10240.7,open land,residential,Border,trapezoid,3,29720,5,0.3991364163371378,1963,0,street,85,2,7,F,NA,NA
10262.9,September-2005,8271.0,open land,residential,Border,irregular,5,34016,9,0.2778837689784175,1989,0,highway,81,5,8,C,NA,NA
9687.6,May-1993,1129.6,duplex,residential,Border,rectangle,4,34025,2,0.9602734066284507,1981,1992,highway,17,3,9,NA,No,NA
10382.1,August-2008,8216.8,flat,commercial,Border,irregular,1,40330,5,0.6453371169933415,1992,2001,street,13,3,1,NA,Yes,NA
3353.2,July-1973,3762.0,villa,residential,Center,rectangle,5,9871,9,0.5301604739228252,1970,0,alley,65,5,6,NA,Yes, No
3023.6,June-1992,10729.3,villa,residential,Outskirts,rectangle,3,80308,10,0.07313005349358992,1981,1992,highway,94,2,7,NA,Yes,Yes
3989.7,July-2007,8195.1,villa,residential,Center,rectangle,2,21592,7,0.49773954332335035,1997,2007,alley,8,2,1,NA,Yes, No
9873.6,March-1973,9650.8,duplex,residential,Border,rectangle,5,25120,1,0.4690005931543102,1954,1965,highway,16,3,3,NA,No,NA
18000.8,April-2007,5547.0,open land,residential,Outskirts,irregular,1,52548,8,0.7790954194593543,1999,0,highway,17,2,6,C,NA,NA
10808.4,July-1981,1725.6,open land,residential,Center,rectangle,3,25220,4,0.6010860751476539,1972,0,alley,14,1,5,C,NA,NA
10570.2,August-2007,884.6,open land,commercial,Border,rectangle,2,30812,2,0.9540244273567675,2004,0,highway,50,2,8,F,NA,NA
2982.9,November-1993,7314.9,villa,residential,Outskirts,trapezoid,5,55351,1,0.6109619490686029,1984,0,highway,76,5,10,NA,Yes, No
3739.5,March-1985,10795.8,villa,residential,Center,trapezoid,4,20846,10,0.43920604985923817,1971,1982,alley,90,4,1,NA,Yes,Yes
10521.8,June-1974,4695.8,flat,commercial,Center,trapezoid,3,21858,7,0.6780317249830616,1972,0,alley,60,1,1,NA,Yes,NA
9239.7,May-1972,1630.6,flat,residential,Border,trapezoid,5,23972,9,0.9056485054097894,1964,0,highway,70,1,6,NA,Yes,NA
10183.7,October-1988,9247.9,duplex,commercial,Outskirts,rectangle,4,56488,2,0.12619507316585932,1986,0,highway,65,3,6,NA,No,NA
3883.4,October-2001,7394.0,villa,residential,Center,rectangle,2,21255,5,0.6969390153632962,1986,1996,alley,55,4,3,NA,Yes, No
3700.6,May-2004,2884.3,villa,residential,Center,rectangle,3,23052,4,0.30131161806408957,2001,0,alley,14,2,6,NA,Yes, No
11367.7,June-1996,9664.7,open land,residential,Center,trapezoid,4,21828,7,0.22424901672051112,1977,0,street,47,4,5,F,NA,NA
10181.9,November-1976,7421.0,open land,industrial,Outskirts,trapezoid,4,51804,3,0.42162606496983646,1972,0,highway,98,4,2,F,NA,NA
2540.6,January-1989,5129.0,villa,residential,Outskirts,trapezoid,5,70876,10,0.36529955866475927,1983,0,highway,42,3,2,NA,Yes, No
10771.8,August-2008,3744.0,open land,industrial,Center,irregular,2,23164,3,0.79208776966577,1992,0,street,97,1,9,F,NA,NA
9967.6,October-1980,11763.9,duplex,residential,Border,trapezoid,4,21964,7,0.44698644595548076,1975,0,street,57,1,4,NA,No,NA
10195.6,July-1984,6104.8,flat,commercial,Outskirts,rectangle,1,72150,5,0.7337065734910292,1979,0,highway,26,1,10,NA,Yes,NA
9605.9,August-1995,1534.6,flat,commercial,Outskirts,irregular,4,64842,8,0.9122438597169343,1977,1986,highway,46,2,10,NA,Yes,NA
2461.3,August-1988,9370.4,villa,residential,Border,irregular,3,34631,3,0.4545110011076102,1970,1978,highway,98,1,2,NA,Yes,Yes
10344.8,January-2004,10187.3,flat,commercial,Outskirts,rectangle,3,55155,6,0.2745409127521088,2001,0,highway,75,5,6,NA,No,NA
10101.9,February-1989,3423.8,open land,industrial,Outskirts,rectangle,3,79401,7,0.6209533775630051,1980,0,highway,31,1,6,C,NA,NA
11179.9,June-1972,1889.9,open land,commercial,Center,rectangle,4,14816,7,0.7405435072449461,1972,0,alley,7,5,10,C,NA,NA
9664.0,November-1979,6407.4,duplex,residential,Border,rectangle,2,31506,6,0.1716816634717956,1974,0,street,86,3,3,NA,No,NA
11121.5,February-1971,3906.4,open land,industrial,Center,trapezoid,4,4713,1,0.9153659115873549,1969,0,alley,25,4,10,F,NA,NA
10287.1,June-1975,5681.2,duplex,residential,Center,irregular,1,18430,7,0.289741538365353,1956,1967,street,66,5,9,NA,Yes,NA
2855.7,February-1984,9420.9,villa,residential,Border,irregular,4,24716,4,0.6068850042266679,1980,0,highway,51,4,10,NA,Yes,Yes
10369.0,May-2002,9743.4,duplex,commercial,Border,irregular,5,28395,2,0.617632354922624,1988,1997,highway,55,2,6,NA,Yes,NA
10501.5,December-1996,6259.0,duplex,commercial,Center,trapezoid,4,21371,8,0.40104043032243,1995,0,street,89,2,1,NA,No,NA
10270.9,November-1973,8705.2,flat,residential,Center,irregular,1,17401,3,0.9998083608904161,1960,1968,alley,46,4,8,NA,No,NA
4095.8,March-1995,9848.3,villa,residential,Center,trapezoid,5,5059,1,0.17176966657687132,1995,0,alley,83,5,6,NA,Yes,Yes
3301.8,June-2002,2656.2,villa,residential,Center,irregular,3,4011,7,0.35836880657089387,1999,0,street,15,5,9,NA,Yes, No
11146.2,April-2006,10006.5,villa,residential,Border,irregular,5,32118,1,0.6618847863295301,1993,2004,street,13,5,3,NA,Yes, No
2301.4,November-2004,4867.0,villa,residential,Outskirts,irregular,3,61892,7,0.07830405154919062,2004,0,highway,87,1,4,NA,Yes, No
3039.5,February-1997,3785.4,villa,residential,Center,irregular,4,24822,6,0.5135707587635655,1988,0,alley,97,2,2,NA,Yes, No
9812.1,June-1984,7370.5,duplex,commercial,Outskirts,irregular,3,59220,5,0.9155843492923733,1977,0,highway,19,4,6,NA,No,NA
9481.7,September-1977,2524.4,flat,commercial,Border,trapezoid,4,30456,3,0.17348785208870188,1960,1969,street,52,4,6,NA,No,NA
2610.5,May-1988,6080.6,villa,residential,Border,irregular,3,35278,2,0.9108114176460883,1988,0,highway,11,2,8,NA,Yes, No
19338.2,April-1983,11472.7,open land,industrial,Center,rectangle,5,17703,9,0.2954641676281563,1978,0,alley,71,2,6,F,NA,NA
9938.4,January-2001,2661.0,duplex,residential,Border,irregular,5,24348,4,0.580289027073784,1997,0,highway,15,4,10,NA,Yes,NA
18600.6,April-1979,7273.3,open land,industrial,Center,irregular,4,20949,3,0.34071241177202916,1970,0,street,65,4,1,F,NA,NA
2519.3,December-2009,2370.2,villa,residential,Outskirts,irregular,4,70100,5,0.8202470311014244,1995,2006,highway,1,1,8,NA,Yes, No
10940.9,June-1999,7375.0,duplex,residential,Center,rectangle,1,17574,5,0.9143051385227426,1997,0,alley,20,3,1,NA,No,NA
10691.4,April-1975,10033.9,villa,residential,Border,rectangle,5,28328,8,0.9196020738612938,1969,0,highway,59,2,6,NA,Yes, No
2462.3,January-1970,4814.4,villa,residential,Outskirts,trapezoid,1,57463,4,0.5565541184962154,1962,0,highway,1,3,7,NA,Yes, No
18402.2,April-1986,4926.1,duplex,commercial,Center,rectangle,4,21370,8,0.4969018121469688,1982,0,alley,70,2,1,NA,No,NA
10070.1,February-1990,4495.7,flat,residential,Border,rectangle,2,34841,5,0.7365038579056249,1978,1989,street,95,5,6,NA,Yes,NA
9939.5,March-1977,10473.0,flat,residential,Border,irregular,5,24484,1,0.3095845186438957,1976,0,highway,16,1,10,NA,Yes,NA
10205.7,May-1984,6541.9,open land,residential,Outskirts,irregular,3,50588,5,0.6710126485192218,1975,0,highway,5,3,8,F,NA,NA
10703.1,September-1989,6671.7,open land,industrial,Center,irregular,5,10978,5,0.09743436742406231,1982,0,street,20,1,4,C,NA,NA
9934.4,January-1977,9660.5,duplex,residential,Outskirts,trapezoid,1,50825,5,0.9245208679308861,1970,0,highway,97,2,2,NA,Yes,NA
10795.3,March-1975,7552.9,duplex,commercial,Center,trapezoid,2,10836,2,0.2736432581343008,1962,1971,street,37,1,6,NA,Yes,NA
